@ HyperIMU - ianovir
@ Date:Thu Jun 05 19:03:08 GMT+05:30 2025, Sampling Rate:150ms

bmi160_accelerometer.x,bmi160_accelerometer.y,bmi160_accelerometer.z,bmi160_gyroscope.x,bmi160_gyroscope.y,bmi160_gyroscope.z
-7.4944286,-10.614138,6.436159,1.4350128,-0.03845215,4.0020943
-2.533678,-7.4249554,-1.1726608,1.821804,0.56770325,1.5605164
-6.6589527,-8.476038,2.4833698,-1.0235214,-0.23124695,-2.0880318
-15.737492,-6.800295,2.9957352,-0.05847931,-0.73726654,-2.960415
-8.253244,-2.7420979,1.4586391,-2.0611954,-2.0848274,-1.3976288
-13.032227,-4.650217,3.4649792,-0.33859253,0.7018852,-1.2315369
-11.674803,-5.4497585,3.5464306,1.9474411,0.55381775,0.7733154
-8.270014,-7.628584,4.2552376,1.4531708,1.0821342,3.110485
-4.468149,-7.2647476,0.25932693,1.8963051,0.92658997,1.7395592
-8.399378,-9.1944275,5.1865387,-1.403904,-0.20681381,0.06916046
-11.926044,-5.7803555,1.8847618,0.24513245,-0.55301666,-3.3108902
-9.448065,-1.8539181,0.4363041,-1.8639946,-1.0526276,-1.3017654
-12.029057,-5.382681,0.94148254,-0.78920364,-0.18865585,-0.14392853
-9.31391,-6.9221725,4.623865,0.8566284,0.55274963,-0.9822655
-9.591803,-6.3070946,6.1010704,0.44647217,1.117382,2.6204872
-4.1115,-7.6381664,1.7245541,1.8931007,0.20441055,2.0878983
-4.333994,-6.95092,3.1418686,-0.45581818,0.04459381,-0.43045044
-8.5503025,-6.4337635,3.151451,-1.5316772,-0.29520035,-2.8102112
-8.303553,-2.9526138,1.4849911,-0.9490204,-1.0643768,-0.84795
-7.9564857,-1.6095638,-0.47822762,-0.97665787,-0.18972397,0.4356575
-13.314611,-1.5137386,3.18499,-0.4941368,0.25341034,-0.5199051
-12.63006,-1.7365322,2.064434,2.1892357,1.0714531,0.9799957
-6.8838425,-3.498518,2.2536888,1.8036461,0.048866272,1.849308
-7.2764263,-5.066757,0.3716221,0.78733444,1.0363388,0.8563614
-7.8223305,-11.334923,4.1665993,-3.481121,-0.477314,-0.3409958
-11.787098,-3.0795822,-5.036812,2.0272827,0.2651596,-0.50388336
-6.749687,-1.3247833,1.5233212,-0.97452164,-0.87265015,-1.1932182
-12.72319,-1.9781914,0.912735,1.1048317,-0.06729126,-0.9396744
-11.337019,-1.0492859,2.2225456,0.61483383,0.32363892,-0.22590637
-9.725658,-3.3835278,1.7173672,2.0721436,2.387104,1.2579727
-7.9013863,-4.6286564,2.2992058,-0.514431,0.8127022,2.1677399
-2.7729416,-8.437708,2.22015,-2.174015,-0.9205818,0.5304527
-13.374502,-2.9166794,-0.18865585,-0.13084412,-0.7139015,-2.48003
-8.341883,-1.7461147,0.76210976,-2.2167397,-1.5820122,-1.3231277
-10.331453,-1.7437191,-1.4478588,-0.658226,3.1370544,-0.23872375
-14.324968,-0.9941864,2.1027641,0.20147324,-0.73085785,0.5912018
-12.644434,-4.64303,1.0468903,2.1243477,1.2269974,2.4202156
-7.4560986,-4.2767982,2.0955772,0.010814667,-0.39426804,2.608738
-5.8471336,-5.581518,0.12996292,0.43045044,0.36102295,-0.23551941
-7.7840004,-8.258335,2.0500603,-0.61136246,-0.3409958,-1.93676
-11.562208,-3.407484,-0.77259064,-1.1865425,-0.6435394,-1.8302155
-8.3874,0.39438057,0.11558914,-0.9415436,-1.6001701,0.42390823
-11.442427,-1.8323574,0.59441566,-1.0235214,-0.27397156,-0.28985977
-14.7058735,-0.72857094,0.93429565,1.6236687,1.6382217,0.95222473
-8.172092,-2.6941853,3.1466599,0.48906326,0.3578186,2.1336937
-6.4409504,-5.126648,0.39078712,1.6789436,1.1428833,1.1524963
-8.504786,-5.224869,4.8439636,-1.5093803,-0.77251434,-0.25247574
-12.620478,-2.2057762,-2.391138,0.66703796,-0.3782463,-1.6789436
-7.5519238,-2.0883904,0.31891823,-1.6371536,-1.2145805,-1.204834
-11.061821,-3.067604,0.11558914,-0.25661469,0.29920578,-1.6107178
-13.017853,-3.7021465,1.5592556,-0.030708313,0.010547638,0.07236481
-12.368937,-5.0715485,1.9638176,1.835556,1.803379,1.6713333
-7.7241096,-5.7803555,2.3016014,0.24726868,-0.28345108,2.9538727
-4.532831,-7.228813,0.61837196,0.018291473,0.1650238,0.912838
-8.552698,-9.551077,0.072467804,-0.9916115,-0.51042557,-1.417923
-10.527895,-4.547205,1.2026062,-1.8129921,-0.6339264,-1.2527657
-5.7513084,-2.643877,1.2696838,-1.0320663,-1.0665131,-1.1014938
-12.639643,-3.647047,4.422632,-0.01909256,-0.80228806,-1.2816048
-9.802319,-3.4649792,1.511343,0.5785179,-0.02149582,0.014820099
-7.9636726,-4.272007,3.7692242,1.08881,2.3753548,0.963974
-7.0395584,-6.443346,2.8232498,0.6414032,1.1045647,1.9248772
-4.5064793,-7.0826797,5.2919464,-0.09466171,-0.3698349,0.8862686
-10.587786,-3.165825,-0.53811836,-0.21402359,-0.6339264,-1.3954926
-6.8335342,-3.177803,-0.40875435,-2.1069908,-1.0228539,-1.2379456
-10.67882,-3.6254864,1.8128929,-1.1546326,0.7444763,-1.6586494
-13.542196,-5.5144405,3.9342232,0.61483383,0.39720535,0.17356873
-12.471949,-7.724409,3.4697704,1.4904213,0.9650421,2.7983284
-4.762512,-6.077114,1.8176842,2.1243477,-0.11949539,1.7629242
-5.7752647,-6.49605,1.427496,0.007610321,1.4432907,0.6284523
-10.041882,-9.369308,2.3063927,-0.9511566,-0.041656494,-1.6299438
-11.277128,-5.176956,0.4219303,-0.3790474,-1.5820122,-0.8511543
-8.265223,-3.8099499,2.423479,-0.9862709,-1.3849449,-2.0283508
-11.416075,-3.0053177,0.11558914,-0.32684326,-0.3921318,-0.3921318
-12.354563,-7.1617355,3.3643627,-0.34606934,0.15541077,0.93099594
-8.442499,-7.829817,5.5671444,1.6374207,1.0853386,2.4617386
-7.99242,-4.2624245,-0.08324814,0.8470154,1.0683823,1.7000389
-5.0571747,-6.9533157,2.847206,-1.3037682,-0.37504196,1.3698578
-10.005947,-5.524023,2.0093346,-2.5469208,0.39079666,-1.6331482
-9.558264,-1.3295746,-2.4654026,-1.5348816,0.33218384,-1.1504936
-8.140949,-3.1466599,2.1842155,-0.4930687,1.3420868,-1.7630577
-11.167229,-1.2050018,5.5791225,-1.7670631,-1.2954903,0.063819885
-15.330534,-3.0340652,1.1546936,2.4757576,0.8722496,1.6713333
-8.250849,-6.8482075,0.9223175,2.006054,-0.9482193,3.0381203
-4.9038544,-4.200138,-2.1662483,0.47210693,0.07116318,1.3432884
-7.094658,-4.154621,0.92471313,-2.72583,-0.09599686,-0.8267212
-14.634005,-0.37880898,-0.18146896,-0.18411636,0.82538605,-2.6877785
-9.08902,-0.5393162,1.2313538,-0.7562256,0.39720535,-1.0066986
-10.951622,-1.530508,2.9094925,-0.16395569,0.45261383,-0.713768
-11.904484,-1.5975857,3.7668285,1.5075111,0.23845673,0.68813324
-9.206106,-5.1242523,1.59519,1.9112587,0.30561447,2.2359657
-5.3922634,-5.3922634,0.0964241,0.741539,-0.2344513,1.3858795
-5.394659,-4.4609623,1.1858368,-0.6017494,-0.093860626,-1.2165833
-13.5925045,-3.967762,1.9039268,-1.1225891,0.30881882,-2.8656197
-7.908573,-2.6151295,1.851223,-0.9787941,-1.20924,-0.45488358
-7.427351,-2.9526138,0.61597633,-0.29493332,-0.07890701,-0.2205658
-11.370558,-2.773241,1.2529144,0.29626846,-0.03845215,-0.5209732
-10.822258,-1.3175964,0.9151306,1.4148521,1.3239288,1.2303352
-6.9030075,-5.583914,1.686224,0.028972626,-0.31869888,1.6426277
-5.856716,-4.4657536,3.1274948,0.2558136,0.45475006,-0.0074768066
-8.148136,-4.130665,-0.8516464,-0.09786606,-0.2057457,-0.5763817
-9.524725,-2.5935688,1.061264,-0.7934761,-0.34633636,-1.510582
-10.84861,-2.6869984,0.07965469,-0.5857277,0.47597885,-0.12256622
-7.1569443,-3.0771866,1.5089474,0.087451935,-0.22390366,0.32270432
-7.4513073,-4.925415,-0.13834763,-0.79027176,-0.41669846,-0.63819885
-10.937248,-4.5112705,-1.6778393,-0.4078865,0.555954,-0.5337906
-14.55974,1.4119244,4.379511,0.42417526,1.2227249,-1.0034943
-11.842197,-4.791559,4.077961,1.8239403,-0.6275177,3.2362556
-5.119461,-7.080284,0.29526138,1.0462189,0.3216362,2.0196724
-9.704397,-7.269539,-0.3800068,-1.1193848,-0.072631836,-1.1686516
-10.491961,-5.6438046,0.79325294,-3.405552,-0.25154114,-0.18011093
-6.3187733,-3.0580215,1.2121887,-1.8192673,0.58252335,-1.2805367
-12.601313,-4.2121162,3.388319,-1.7597198,0.064888,-2.039032
-12.711512,-0.4219303,4.638239,2.1658707,0.41215897,-0.07036209
-12.211124,-8.198444,3.3667583,4.1376114,-0.02363205,3.0721664
-4.216608,-6.3262596,-1.1702652,2.1701431,0.055274963,2.0633316
-6.436159,-6.4601154,1.5832119,-1.4113808,0.86063385,-0.9279251
-14.538179,-3.6446514,2.9789658,-0.48986435,-0.51576614,-2.5012589
-7.037163,-2.6031513,-0.16469955,-2.1292877,-1.1655807,-1.3113785
-10.266771,-3.9198494,1.4706173,-0.97558975,-0.17583847,-1.5340805
-12.402475,-3.6494427,4.448984,0.26435852,0.43338776,0.26195526
-13.783855,-6.3406334,3.8096504,1.7227364,1.0022926,3.0306435
-7.3387127,-7.8010693,1.3125057,1.8601227,-0.3272438,3.068962
-3.3787365,-6.5631275,-0.67227364,0.13965607,0.43338776,0.48145294
-8.250849,-9.96043,-1.4023418,-1.7734718,-0.44326782,-1.8056488
-10.266771,-5.047592,1.25531,-0.9297943,0.17450333,-2.2019196
-8.720093,-3.6494427,1.9230919,-2.2187424,-0.79481125,-1.4840126
-12.148838,-2.2632713,1.7676754,0.09492874,-0.31869888,-0.11936188
-11.0067215,-4.547205,2.689394,1.4063072,0.31629562,1.3229942
-9.333075,-8.471247,2.1458855,1.9240761,0.5090904,2.5533295
-5.4497585,-4.722086,0.6303501,1.437149,-0.07583618,1.0950851
-4.8583374,-5.835455,-0.4926014,-1.2269974,0.09038925,-0.28345108
-11.545439,-3.3859234,4.8703156,-1.324997,-0.25474548,-2.962551
-8.119389,-3.994114,0.6279545,-2.1697426,-0.9897423,-0.93647003
-8.516764,-2.018917,0.9846039,0.072631836,0.064888,-1.1430168
-11.641264,-4.7005253,1.5664425,-0.27036667,0.1511383,0.42604446
-9.4289,-4.063587,2.1243248,2.0539856,0.6231117,1.024723
-8.782379,-5.256012,0.27609634,0.33245087,0.648613,1.2665176
-7.465681,-5.7540035,0.9798126,0.227108,-0.23765564,1.5136528
-5.363516,-5.0308228,2.1147423,-0.82538605,-0.477314,-0.7862663
-10.185619,-3.711729,-2.5684147,-0.43872833,0.8349991,-1.6629219
-10.178432,-3.2137375,0.25932693,-0.4142952,0.012683868,-1.001358
-8.794357,-2.6654377,0.41474342,-0.14900208,-0.58065414,-0.15447617
-8.911743,-3.395506,0.55368996,1.6758728,0.56663513,-0.017089844
-9.371405,-4.710108,0.9151306,-0.11175156,0.014820099,1.1802673
-6.045971,-6.7044697,2.4091053,0.8502197,-0.04486084,0.34406662
-7.53755,-3.6518383,0.5632725,-0.16716003,-0.14286041,-1.0269928
-8.868622,-4.2672157,2.7660542,-1.107769,0.07436752,-0.55395126
-8.595819,-4.195347,0.73096657,-0.080776215,0.05847931,-0.24713516
-9.9772,-2.8975143,1.0828247,-0.015888214,0.12136459,0.60281754
-8.701227,-5.524023,2.109951,-0.33218384,-0.22911072,1.7768097
-7.49922,-2.8711624,-6.4517307,-0.5058861,-0.8491516,-0.28772354
-8.626963,-3.4889355,-0.19823837,-0.4791832,0.16609192,-1.0749245
-9.955639,-5.2128906,0.98939514,-1.2302017,-0.18972397,-0.51029205
-10.2332325,-1.0588684,0.8432617,1.4829445,0.8223152,-0.29827118
-10.503939,-4.662195,1.0373077,1.0185814,1.0821342,1.0630417
-6.618227,-5.737234,2.5887775,0.12056351,-1.0036278,1.9599915
-6.1250267,-5.2057037,-2.7097569,-0.032844543,-0.22283554,-0.15233994
-12.814224,-6.141796,-0.47104073,-1.005497,0.41002274,-1.8525124
-11.097755,-2.8283405,0.6926365,-1.5040398,0.029640198,1.0651779
-5.344351,-3.9462013,2.9526138,-1.0853386,-0.8917427,-0.018157959
-9.900539,-2.25848,-0.9786148,0.6201744,-0.0097465515,-0.88106155
-7.073097,-4.257633,-1.2657909,0.21749496,0.026435852,-0.017089844
-13.218786,-0.8839874,0.7405491,2.5110054,1.9951057,-1.93676
-11.310667,-5.7228603,2.3420277,1.1900139,0.33966064,2.507534
-5.564749,-5.02124,0.848053,-0.25981903,-0.10667801,1.8044472
-5.4497585,-4.6669865,1.022934,-0.9479523,0.0935936,-0.33031464
-8.868622,-4.1067085,2.1985893,-1.1471558,-0.32297134,-2.6482582
-9.397757,-3.2448807,0.007785797,-0.1149559,0.12136459,-1.5052414
-8.509577,-2.4426441,0.60160255,-0.6199074,-0.5679703,-0.35367966
-9.397757,-3.3359146,0.5249424,-0.08184433,-0.42938232,-0.10974884
-10.302706,-3.3287277,2.1075554,1.1836052,0.750885,-0.44647217
-9.141724,-5.054779,1.5257168,1.4414215,1.1865425,1.3954926
-6.3834553,-4.2360725,0.8959656,0.46783447,0.46009064,1.5200615
-6.3762684,-6.244808,1.6191463,-1.0033607,-0.02149582,0.3355217
-10.575808,-3.9581795,2.4258747,-0.11388779,-0.7490158,-2.3340988
-6.4002247,-3.1418686,-1.3472424,-1.7287445,-1.2283325,-1.0759926
-9.112976,-3.4122753,0.15871048,-0.48238754,0.5208397,-1.3870811
-11.344206,-3.4194622,2.847206,-0.51229477,-0.44540405,-1.1143112
-14.231838,-0.8959656,0.42432594,0.9471512,0.78920364,1.45504
-10.37697,-6.3597984,1.6742458,1.0504913,0.29920578,3.52705
-3.1966686,-5.02124,-0.2841816,0.5179024,-0.15247345,1.752243
-6.7472916,-6.1849174,2.552843,-1.1322021,-0.045928955,-2.123146
-17.066467,-1.8491268,3.204155,-1.8917656,-0.25154114,-3.9745903
-7.4968243,-1.3843746,0.22339249,-2.3519897,-0.69574356,-0.5401993
-7.987629,-3.3359146,2.4354572,-0.843544,0.4014778,-0.70415497
-14.147991,-2.6127338,2.6271076,1.0185814,-0.23231506,0.8937454
-15.246687,-8.231983,2.8831406,2.3096657,0.7487488,3.6400032
-5.4305935,-5.047592,1.2577057,1.1804008,-0.13645172,2.8250313
-4.470545,-6.697283,-0.6555042,-0.5644989,0.648613,0.1714325
-11.315458,-9.577429,3.7237072,-1.324997,-1.200695,-3.7274551
-10.45363,-7.568693,3.1610336,-3.5386658,-1.0164452,-1.8312836
-6.6589527,-5.0380096,2.990944,-2.131424,-0.27290344,-1.631012
-14.207882,-3.1442642,5.8998375,-0.36102295,-1.3359451,-2.7218246
-10.75518,-8.792261,4.272007,2.1712112,1.7565155,1.4966965
-11.32025,-12.675577,2.8903275,2.7080727,3.0433273,5.553131
-3.2565594,-8.528742,-0.7222824,-0.6741142,0.45154572,1.4934921
-4.956558,-7.5279675,2.7444935,0.55942535,0.43872833,-1.2304688
-9.797527,-10.171246,1.9973564,-1.519928,-0.5988121,-3.138256
-8.148136,-2.7373066,-0.7222824,-0.9723854,-1.1889458,-0.9418106
-8.140949,-2.7588673,-1.7470131,-1.5966988,-0.78199387,-1.0503578
-9.58222,-3.0508347,-3.1047363,-2.071743,-0.53165436,1.1781311
-13.702703,-3.2544632,1.7389278,0.28665543,1.16745,0.5623627
-17.521338,-3.1179123,3.986927,2.7070045,-0.69574356,2.5928497
-9.905331,-11.1816025,-0.62436104,4.70438,-0.69360733,4.2290688
-1.226263,-4.520853,-0.5261402,0.31869888,-2.067871,0.6977463
-10.398531,-7.6070232,-3.9066734,-1.0906792,0.4717064,-3.3076859
-18.256197,-7.472868,10.305401,-6.604557,-1.8015099,-3.8392067
-6.2516956,-4.9733276,3.4218578,-0.29066086,-1.283741,1.5360832
-2.5624256,-4.1330605,1.3963528,-0.9447479,0.19586563,0.66143036
-11.212746,-3.8458843,0.8408661,-0.26823044,-0.29413223,-0.6435394
-14.8708725,-1.5640469,1.3460445,3.1576157,0.5090904,0.09799957
-7.647749,-4.9230194,0.81211853,3.5261154,2.0590591,1.6916275
-4.372324,-4.64303,-0.3416767,-0.25554657,-0.30054092,1.7075157
-7.144966,-5.9764977,4.1115,-1.4486313,0.28211594,-1.4339447
-13.551779,-4.891876,1.8152885,0.82365036,0.63899994,-4.3836784
-7.927738,-3.3859234,0.6351414,0.7361984,-0.8427429,-1.3412857
-6.4864674,-6.304699,-1.3592205,-1.5306091,-1.770668,0.5644989
-11.322645,-6.5751057,-0.6291523,-0.3652954,-0.82992554,0.010547638
-10.178432,-5.0140533,1.4298916,1.6427612,2.7568054,0.9938812
-7.2908,-3.9126625,1.9590263,-0.15861511,0.34820557,1.8780136
-6.416994,-7.434538,1.7485104,-0.2576828,0.88293076,1.5414238
-7.511198,-9.462439,1.3700008,-0.84674835,-1.0601044,-0.61042786
-7.6429577,-5.7611904,-1.5580578,-1.0374069,-0.4783821,0.03938675
-6.8191605,-2.3183708,-0.73426056,-0.5356598,-1.1771965,-1.0962868
-11.947605,-6.15617,1.236145,-0.5803871,0.061683655,-0.7978821
-9.491186,-5.2847595,2.3135796,0.93647003,-0.10347366,0.11816025
-12.0554085,-4.077961,2.212963,1.6800117,2.8483963,1.677742
-6.4074116,-5.8998375,1.731741,-0.43231964,-0.4560852,2.8847122
-7.350691,-5.9645195,1.511343,-0.5239105,0.565567,-0.110816956
-10.195202,-4.645426,3.974949,-0.17450333,-0.556221,-2.6439857
-5.701,-4.5040836,0.1203804,-0.723114,-0.90776443,-2.4299622
-9.627737,-3.8195324,-1.3328686,-1.0374069,-0.36022186,-0.46129227
-12.024265,-5.452154,-0.51416206,-0.5921364,-0.30374527,0.16822815
-12.732773,-4.3747196,1.7029934,1.4084435,1.5380859,1.8545151
-8.488016,-4.990097,2.346819,-0.045661926,-0.13431549,3.0540085
-4.288477,-6.137005,-0.25543404,0.32297134,0.25234222,1.4838791
-10.73362,-7.293495,1.5089474,-1.1247253,0.3439331,-2.1306229
-14.667543,-2.1147423,0.58483315,-0.010547638,0.28318405,-2.1401024
-6.907799,-1.6239376,5.9890747E-4,-1.7650604,-1.4925575,-0.7148361
-9.838253,-5.7468166,2.9310532,-0.7147026,0.4207039,-0.9491539
-12.539026,-6.9988327,2.377962,1.4382172,0.33432007,0.07450104
-9.4289,-8.813822,6.57271,3.722248,2.7386475,2.4223518
-4.044422,-5.2727814,-0.6770649,0.114154816,0.22043228,1.993103
-5.760891,-8.701227,2.2896233,-2.7684212,0.52604675,-0.14392853
-12.809433,-4.767603,-2.7717438,1.1229897,-0.8630371,-2.3244858
-5.133835,-2.4642048,-2.0057411,-2.3381042,-1.825943,-1.0430145
-8.29397,-5.088318,0.97262573,-0.80949783,0.7369995,-1.1494255
-16.116001,-4.070774,1.9422569,-0.6847954,-0.06942749,-0.47410965
-10.128124,-5.4305935,3.4410229,1.9272804,0.025367737,2.3509216
-4.9661407,-6.1130486,-0.14553452,2.9413223,0.9139061,1.9813538
-10.142498,-6.9940414,-0.82289886,-2.1943092,0.88933945,0.29613495
-5.5527706,-4.9733276,6.1537743,-2.1282196,-1.3637161,0.18959045
-9.575033,-1.2121887,0.0053901672,-1.9258118,-1.1431503,-2.2434425
-7.946903,-1.0277252,-0.50457954,-0.60388565,0.29493332,-1.2784004
-13.027435,-1.5400906,1.0037689,-0.23311615,0.08398056,-0.56035995
-11.260359,-0.017368317,3.158638,2.1753502,1.4167213,-0.5156326
-10.137707,-2.9238663,0.4123478,1.353035,1.0459518,1.6894913
-5.9597282,-5.6821346,1.3268795,0.29413223,-0.066223145,2.2849655
-9.565451,-7.968464,2.1410942,-0.64540863,0.2512741,-0.39733887
-10.985161,-1.9662132,-4.34717,0.56690216,-0.43151855,-2.4980545
-7.15934,-3.048439,2.8903275,-2.733307,-0.84594727,-2.030487
-10.216463,-1.870388,-1.2466259,-1.2813377,-0.30374527,-0.108680725
-12.5246525,-4.837076,2.3228626,-0.88186264,-0.44540405,-0.34313202
-12.830994,-1.6167507,4.487314,1.9517136,0.7934761,1.7501068
-9.366613,-5.94775,0.47942543,1.4424896,-0.39640427,3.313961
-4.2573338,-6.000454,0.49619484,0.2845192,0.63899994,1.4241982
-10.180828,-6.316677,-0.36084175,-0.7721138,-0.6041527,-1.3965607
-14.581301,-3.4889355,-1.2609997,-1.529541,-0.87371826,-1.1771965
-8.583841,0.22189522,3.0628128,-1.4901543,-0.1918602,-0.9204483
-11.866154,-2.3755665,2.117138,-0.13298035,0.5292511,-0.5859947
-14.114452,-1.3319702,3.3595715,1.4020348,0.36636353,0.658226
-9.002777,-6.2807426,1.6263332,2.6015282,0.08611679,2.1347618
-4.657404,-5.19133,0.57045937,1.658783,0.6081581,1.3634491
-8.444895,-5.85462,1.9518394,-1.1257935,0.565567,-0.17904282
-8.839874,-5.7012997,3.3715496,-0.7945442,-0.4986763,-3.6134338
-7.949299,-3.7021465,1.9374657,-0.98306656,-0.54553986,-1.1782646
-7.4968243,-2.6558552,0.86242676,-0.6496811,-0.6328583,-0.75208664
-10.73362,-3.673399,1.9949608,-0.273571,-0.2855873,-0.3558159
-12.163212,-1.3747921,1.8560143,1.8047142,1.3868141,-0.43045044
-10.336245,-5.054779,2.670229,0.90242386,1.089611,2.4702835
-3.7377815,-5.6198483,1.362814,0.63179016,0.22363663,1.6766739
-7.5471325,-6.374172,2.0404778,-0.78279495,-0.5827904,-1.2069702
-10.09219,-3.2017593,3.9342232,-1.9396973,-0.4624939,-0.9908104
-7.930134,-2.7205372,-1.0864182,-0.54100037,0.0084114075,-1.7555809
-10.977974,-3.1179123,2.605547,-0.8701134,0.28532028,-1.0599709
-10.970787,-6.15617,1.7197628,0.22817612,-0.65849304,0.6934738
-13.130447,-5.002075,2.780428,2.4172783,2.0207405,2.0814896
-6.6086445,-6.000454,1.8871574,0.5827904,-0.58172226,3.160553
-4.662195,-6.6924915,0.22818375,0.30481339,0.9948158,0.12136459
-8.478434,-9.96043,1.3891659,-2.242241,-0.7905388,-1.1196518
-10.525499,-3.0077133,-0.300951,-0.124435425,0.14152527,-1.487217
-6.809578,-2.0045433,0.08923721,-1.2611771,-0.861969,-0.2855873
-11.375349,-3.4889355,1.9278831,-0.6347275,0.57611465,-0.3207016
-12.72319,-1.0061646,0.9846039,1.5181923,0.50374985,0.48358917
-9.67565,-4.978119,0.69742775,2.0358276,1.1844063,2.1390343
-4.6861515,-4.956558,0.9798126,0.36022186,0.32363892,1.6255379
-6.6613483,-6.1465874,1.8799706,-0.83820343,-0.11842728,-0.9354019
-13.247534,-2.212963,1.6574764,-0.8414078,-0.47424316,-2.6120758
-7.4249554,-2.2033806,-0.0640831,-0.34179688,-1.159172,-1.3241959
-8.08585,-3.994114,0.7261753,-1.038475,0.012683868,-0.98119736
-13.350546,-4.779581,2.670229,-0.34179688,-0.2632904,0.12990952
-12.048222,-6.455324,3.204155,0.98760605,0.6847954,2.441578
-6.5319843,-4.8846893,1.7988186,0.8789253,0.08611679,2.3797607
-3.6946602,-4.98291,0.031742096,-0.028572083,0.49093246,0.5133629
-12.253946,-9.855322,-0.03293991,-1.9151306,0.09145737,-1.061039
-7.9852333,-4.2312813,0.2997532,-0.81804276,-1.0248566,-0.6125641
-7.556715,-1.5329037,0.13954544,-1.4976311,-0.13645172,-1.4051056
-14.701082,-2.6151295,1.9566307,-0.63259125,-0.08424759,-0.7191086
-15.057732,-1.362814,-0.4446888,2.1977806,1.1631775,1.7714691
-8.543116,-4.722086,1.3795834,0.34313202,-0.2196312,2.9080772
-3.735386,-5.0188446,0.13475418,1.4936256,1.1886787,1.0236549
-10.226046,-5.2919464,2.083599,-1.3048363,0.15541077,-1.417923
-14.971489,-3.326332,2.6582508,0.27824402,-0.6925392,-2.3244858
-7.7265053,-1.3439484,-2.0871925,-1.1120415,-1.6183281,-0.80856323
-11.0067215,-4.1594124,1.1618805,-0.8052254,0.41643143,-0.85863113
-12.199146,-5.861807,3.3667583,0.41669846,0.6134987,0.90322495
-10.67882,-5.339859,2.8663712,1.7227364,1.5860176,2.2828293
-6.268465,-5.4449673,1.5137386,1.1474228,-0.05126953,2.3104668
-5.7776604,-7.415373,1.0636597,-0.7551575,-0.05340576,-0.48692703
-8.897369,-5.1026917,3.5871563,-1.2143135,-0.49654007,-1.9526482
-7.6764965,-2.468996,-0.32730293,-0.33111572,-0.9482193,-1.9388962
-10.096981,-4.4130497,0.38599586,-1.2227249,0.11068344,-1.3316727
-15.179909,-3.6494427,0.9462738,-0.55488586,0.1149559,0.32697678
-10.697985,-4.7628117,1.9757957,1.7717361,0.52497864,2.3296928
-6.8263474,-4.3151283,1.5233212,0.9354019,0.5431366,2.0143318
-6.302004,-7.2407913,1.3580227,-0.16609192,0.72525024,0.8073616
-9.400152,-9.295044,-0.006587982,-0.9074974,-0.71710587,-0.030975342
-9.618155,-4.52804,-1.1487045,0.9418106,-0.30160904,-1.1420822
-8.380213,-2.9166794,0.19464493,-1.6116524,-1.251831,-1.1526299
-11.981144,-2.514513,0.45786476,-0.39079666,-0.15247345,-0.5859947
-9.321096,-6.4840717,1.3125057,-0.81056595,-0.18224716,0.8426094
-12.373728,-5.5288143,3.139473,1.5745354,2.2646713,1.0737228
-7.7696266,-5.9693108,3.0628128,1.0344696,-0.7905388,3.007145
-7.3866253,-4.551996,-8.26642,-1.1343384,0.89788437,1.1802673
-9.642111,-9.333374,-1.1726608,0.23338318,0.4930687,-1.8961716
-13.3529415,-1.197815,-4.7541275,-0.514431,1.1758614,-0.4847908
-8.569468,-1.0444946,2.1626549,-2.057991,-1.1921501,-0.5986786
-7.542341,-1.042099,-1.6874218,-0.42377472,-0.5061531,-0.72978973
-9.9221,-2.6342945,1.7988186,-0.7220459,-0.25474548,-2.1028519
-22.424593,-4.2815895,3.730894,-2.089901,-1.9016457,5.705471
-5.6821346,-7.5974407,-1.7134743,3.907566,0.03177643,2.7174187
-3.6518383,-4.3199196,-1.4646282,0.11735916,0.55381775,0.4654312
-6.984459,-7.6693096,4.879898,-3.0880547,0.6283188,-1.7087173
-18.07922,-10.887239,1.7221584,-3.1083488,1.1354065,-4.676609
-12.237177,-1.381979,5.0907135,-1.9003105,-3.0275726,-1.3603783
-6.905403,-2.1578636,1.1642761,-1.6009712,-1.6513062,0.10213852
-9.349844,-2.8639755,2.605547,1.9176674,0.93833923,0.31843185
-16.570871,-4.200138,5.8351555,2.5855064,2.8653526,0.35354614
-4.20463,-7.341408,1.197815,5.254059,2.3487854,2.196579
-3.5727825,-4.6669865,0.11319351,-0.65502167,0.86063385,0.96076965
-8.12418,-10.630907,3.673399,-2.734375,-0.8395386,-0.63926697
-12.596521,-3.3835278,-1.5915966,1.6523743,-0.74581146,-1.9250107
-12.642038,1.9889717,-1.1055832,-2.0473099,-2.0721436,-1.8920326
-14.959511,0.80612946,-2.333643,0.51042557,-0.2696991,0.25461197
-14.59807,-0.82679176,1.4442654,2.4705505,2.6353073,1.1344719
-13.853329,-5.6893215,1.5448818,-2.0973778,0.8733177,3.2106209
-3.4553967,-6.728426,3.6781902,0.7862663,-0.37303925,1.9866943
-5.6773434,-4.233677,-0.11439133,0.27824402,-0.6563568,-1.1878777
-12.440805,-2.7564716,3.7093334,-3.4821892,0.080776215,-3.1724358
-10.350618,-0.8148136,-1.5149364,-1.107769,-1.2625122,-1.0045624
-8.837479,-1.3175964,0.19464493,-0.05420685,0.74768066,-0.29520035
-11.595747,-3.883915,2.9550095,0.4347229,0.52711487,0.3717041
